symbol,stage,product,entry_time,exit_time,entry_price,exit_price,shares,gross_pnl,net_pnl,r_multiple,exit_reason
SUNPHARMA,camarilla,MIS,2026-06-04 11:05:00,2026-06-04 14:25:00,1772.5,1781.45,16,-143.2,-173.37,-0.51,trailing_stop
JSWSTEEL,camarilla,MIS,2026-06-04 11:10:00,2026-06-04 12:35:00,1307.0,1301.24,22,126.72,96.31,0.52,target_hit
MANKIND,camarilla,MIS,2026-06-04 11:10:00,2026-06-04 13:05:00,2333.9,2351.057142857143,12,-205.89,-235.72,-0.54,trailing_stop
NAUKRI,camarilla,MIS,2026-06-04 11:10:00,2026-06-04 14:50:00,1021.7,1011.3071428571428,29,-301.39,-332.62,-0.61,trailing_stop
COALINDIA,camarilla,MIS,2026-06-04 11:15:00,2026-06-04 11:25:00,477.35,479.09250000000003,62,108.04,76.58,0.37,target_hit
GLENMARK,camarilla,MIS,2026-06-04 11:15:00,2026-06-04 12:25:00,2200.0,2179.1499999999996,13,-271.05,-301.21,-0.76,trailing_stop
HAVELLS,camarilla,MIS,2026-06-04 11:15:00,2026-06-04 11:55:00,1170.0,1173.3950000000002,25,84.88,53.8,0.3,target_hit
MAXHEALTH,camarilla,MIS,2026-06-04 11:15:00,2026-06-04 13:05:00,954.05,963.7785714285715,31,-301.59,-333.14,-1.18,trailing_stop
GAIL,camarilla,MIS,2026-06-04 11:25:00,2026-06-04 11:30:00,164.65,165.01500000000001,182,66.43,34.61,0.16,target_hit
GODREJCP,camarilla,MIS,2026-06-04 11:25:00,2026-06-04 12:20:00,995.0,1002.12,30,213.6,181.81,0.58,target_hit
LODHA,camarilla,MIS,2026-06-04 11:25:00,2026-06-04 15:00:00,889.25,882.0571428571427,33,-237.36,-268.33,-0.48,trailing_stop
ULTRACEMCO,camarilla,MIS,2026-06-04 11:25:00,2026-06-04 13:10:00,10801,10761.3,2,79.4,56.54,0.47,target_hit
ICICIGI,camarilla,MIS,2026-06-04 11:30:00,2026-06-04 15:15:00,1733.7,1733.0,17,11.9,-19.35,0.05,forced_close
POWERGRID,camarilla,MIS,2026-06-04 11:30:00,2026-06-04 13:00:00,282.45,281.9425,106,53.79,22.08,0.17,target_hit
DIXON,camarilla,MIS,2026-06-04 11:35:00,2026-06-04 12:00:00,11377,11494.85,2,235.7,211.42,0.72,target_hit
TECHM,camarilla,MIS,2026-06-04 11:35:00,2026-06-04 12:30:00,1459.8,1440.092857142857,20,-394.14,-424.85,-1.08,trailing_stop
COLPAL,camarilla,MIS,2026-06-04 11:40:00,2026-06-04 13:25:00,2029.7,2012.1571428571428,14,-245.6,-275.58,-0.82,trailing_stop
ABCAPITAL,camarilla,MIS,2026-06-04 11:45:00,2026-06-04 12:40:00,352.3,353.865,85,133.02,101.18,0.33,target_hit
MFSL,camarilla,MIS,2026-06-04 11:45:00,2026-06-04 12:35:00,1578.4,1585.78,19,140.22,108.33,0.37,target_hit
BHARTIARTL,camarilla,MIS,2026-06-04 11:55:00,2026-06-04 13:00:00,1813.8,1807.27,16,104.48,73.77,0.38,target_hit
ICICIBANK,camarilla,MIS,2026-06-04 11:55:00,2026-06-04 14:15:00,1255.0,1261.03,23,138.69,107.99,0.42,target_hit
INFY,camarilla,MIS,2026-06-04 11:55:00,2026-06-04 12:00:00,1178.6,1178.44,25,4.0,-27.24,0.02,target_hit
MARUTI,camarilla,MIS,2026-06-04 11:55:00,2026-06-04 12:00:00,13206,13206.25,2,0.5,-27.51,0.0,target_hit
RELIANCE,camarilla,MIS,2026-06-04 11:55:00,2026-06-04 13:05:00,1304.2,1300.55,23,83.95,52.19,0.42,target_hit
M&MFIN,camarilla,MIS,2026-06-04 12:00:00,2026-06-04 13:10:00,287.8,285.02142857142854,104,-288.97,-320.53,-0.4,trailing_stop
IDEA,camarilla,MIS,2026-06-04 12:05:00,2026-06-04 13:15:00,15.17,14.994285714285711,1977,-347.39,-378.97,-0.85,trailing_stop
IRFC,camarilla,MIS,2026-06-04 12:05:00,2026-06-04 15:05:00,96.51,95.92500000000001,310,-181.35,-212.96,-0.62,trailing_stop
BAJAJFINSV,camarilla,MIS,2026-06-04 12:10:00,2026-06-04 13:10:00,1724.5,1715.81,17,147.73,116.74,0.48,target_hit
BIOCON,camarilla,MIS,2026-06-04 12:10:00,2026-06-04 12:20:00,414.9,415.86,72,69.12,37.4,0.23,target_hit
DIVISLAB,camarilla,MIS,2026-06-04 12:10:00,2026-06-04 12:15:00,6655.5,6655.975,4,1.9,-26.33,0.01,target_hit
ITC,camarilla,MIS,2026-06-04 12:10:00,2026-06-04 15:15:00,280.15,280.3,107,16.05,-15.75,0.07,forced_close
LUPIN,camarilla,MIS,2026-06-04 12:10:00,2026-06-04 15:05:00,2249.4,2244.7,13,61.1,30.13,0.27,target_hit
VBL,camarilla,MIS,2026-06-04 12:10:00,2026-06-04 13:30:00,530.1,527.2675,56,158.62,127.24,0.57,target_hit
AUBANK,camarilla,MIS,2026-06-04 12:15:00,2026-06-04 15:00:00,961.0,961.7678571428572,31,-23.8,-55.41,-0.09,trailing_stop
BRITANNIA,camarilla,MIS,2026-06-04 12:15:00,2026-06-04 12:20:00,5107.5,5114.875,5,36.88,9.77,0.18,target_hit
