symbol,stage,product,entry_time,exit_time,entry_price,exit_price,shares,gross_pnl,net_pnl,r_multiple,exit_reason
LAURUSLABS,bollinger_meanrev,MIS,2026-06-05 09:15:00,2026-06-05 09:20:00,1438.0,1443.7,20,-114.0,-144.57,-1.13,trailing_stop
LTF,bollinger_meanrev,MIS,2026-06-05 09:15:00,2026-06-05 10:00:00,269.55,271.5,111,-216.45,-248.32,-1.43,trailing_stop
LUPIN,bollinger_meanrev,MIS,2026-06-05 09:15:00,2026-06-05 09:20:00,2292.5,2305.7428571428572,13,-172.16,-203.87,-1.03,trailing_stop
RECLTD,bollinger_meanrev,MIS,2026-06-05 09:15:00,2026-06-05 09:30:00,341.45,341.66428571428565,87,-18.64,-50.16,-0.1,trailing_stop
TCS,bollinger_meanrev,MIS,2026-06-05 09:15:00,2026-06-05 10:15:00,2259.7,2244.8,13,193.7,162.67,1.34,target_mid_band
TECHM,bollinger_meanrev,MIS,2026-06-05 09:15:00,2026-06-05 10:15:00,1478.3,1458.5,20,396.0,364.9,1.82,target_mid_band
TITAN,bollinger_meanrev,MIS,2026-06-05 09:15:00,2026-06-05 09:35:00,4250.5,4271.971428571428,7,-150.3,-181.95,-0.71,trailing_stop
ULTRACEMCO,bollinger_meanrev,MIS,2026-06-05 09:15:00,2026-06-05 09:20:00,10815,10773,2,84,61.12,1.02,target_mid_band
VMM,bollinger_meanrev,MIS,2026-06-05 09:15:00,2026-06-05 09:20:00,119.52,119.2057142857143,251,78.89,47.12,0.64,trailing_stop
BANKINDIA,bollinger_meanrev,MIS,2026-06-05 09:20:00,2026-06-05 09:50:00,141.74,142.0857142857143,211,-72.95,-104.71,-0.41,trailing_stop
CUMMINSIND,bollinger_meanrev,MIS,2026-06-05 09:20:00,2026-06-05 09:50:00,5846.5,5796.5,5,250.0,219.16,1.63,target_mid_band
DRREDDY,bollinger_meanrev,MIS,2026-06-05 09:20:00,2026-06-05 09:25:00,1279.2,1278.3428571428572,23,19.71,-11.47,0.17,trailing_stop
GROWW,bollinger_meanrev,MIS,2026-06-05 09:20:00,2026-06-05 10:25:00,194.16,194.24714285714285,154,-13.42,-45.14,-0.06,trailing_stop
HDFCLIFE,bollinger_meanrev,MIS,2026-06-05 09:20:00,2026-06-05 09:30:00,585.6,588.1142857142858,51,-128.23,-159.98,-0.72,trailing_stop
SHRIRAMFIN,bollinger_meanrev,MIS,2026-06-05 09:20:00,2026-06-05 09:55:00,922.7,927.0357142857143,32,-138.74,-170.14,-0.87,trailing_stop
UNIONBANK,bollinger_meanrev,MIS,2026-06-05 09:20:00,2026-06-05 09:30:00,163.23,164.09428571428572,183,-158.16,-189.94,-1.06,trailing_stop
ADANIENT,bollinger_meanrev,MIS,2026-06-05 09:25:00,2026-06-05 10:40:00,3032.0,3028.342857142857,9,32.91,4.0,0.1,trailing_stop
ADANIGREEN,bollinger_meanrev,MIS,2026-06-05 09:30:00,2026-06-05 10:05:00,1458.0,1470.3857142857144,20,-247.71,-278.8,-0.9,trailing_stop
SBILIFE,bollinger_meanrev,MIS,2026-06-05 09:30:00,2026-06-05 09:35:00,1790.6,1795.6857142857143,16,-81.37,-111.81,-0.52,trailing_stop
BAJFINANCE,bollinger_meanrev,MIS,2026-06-05 09:35:00,2026-06-05 09:50:00,886.5,892.2928571428571,33,-191.16,-222.31,-1.11,trailing_stop
MFSL,bollinger_meanrev,MIS,2026-06-05 09:40:00,2026-06-05 10:05:00,1606.9,1618.0571428571427,18,-200.83,-231.63,-0.83,trailing_stop
BANKBARODA,bollinger_meanrev,MIS,2026-06-05 09:45:00,2026-06-05 09:55:00,266.8,268.3357142857143,112,-172.0,-203.8,-0.98,trailing_stop
CANBK,bollinger_meanrev,MIS,2026-06-05 09:45:00,2026-06-05 09:50:00,130.35,131.14714285714285,230,-183.34,-215.25,-0.93,trailing_stop
PNB,bollinger_meanrev,MIS,2026-06-05 09:45:00,2026-06-05 09:50:00,104.19,104.85142857142857,287,-189.83,-221.66,-1.07,trailing_stop
AUBANK,bollinger_meanrev,MIS,2026-06-05 10:05:00,2026-06-05 11:05:00,975.65,977.7071428571429,30,-61.71,-92.79,-0.29,trailing_stop
CHOLAFIN,bollinger_meanrev,MIS,2026-06-05 10:05:00,2026-06-05 10:50:00,1538.4,1505.7,19,621.3,590.7,1.57,target_mid_band
COROMANDEL,bollinger_meanrev,MIS,2026-06-05 10:05:00,2026-06-05 11:10:00,1803.5,1798.1,16,86.4,55.85,0.3,trailing_stop
M&MFIN,bollinger_meanrev,MIS,2026-06-05 10:05:00,2026-06-05 10:30:00,288.85,290.1,103,-128.75,-160.38,-0.46,trailing_stop
MUTHOOTFIN,bollinger_meanrev,MIS,2026-06-05 10:05:00,2026-06-05 10:35:00,3222.8,3186.7,9,324.9,294.35,1.16,target_mid_band
INDUSINDBK,bollinger_meanrev,MIS,2026-06-05 10:25:00,2026-06-05 11:05:00,915.75,921.1214285714286,32,-171.89,-203.07,-0.77,trailing_stop
PRESTIGE,bollinger_meanrev,MIS,2026-06-05 11:05:00,2026-06-05 12:10:00,1408.4,1397.0,21,239.4,208.19,0.86,target_mid_band
VBL,bollinger_meanrev,MIS,2026-06-05 11:45:00,2026-06-05 13:00:00,527.85,523.65,56,235.2,204.0,1.62,target_mid_band
TMPV,bollinger_meanrev,MIS,2026-06-05 11:50:00,2026-06-05 12:40:00,400.45,399.0,74,107.3,75.94,0.68,target_mid_band
TORNTPHARM,bollinger_meanrev,MIS,2026-06-05 12:10:00,2026-06-05 13:20:00,4443.6,4429.1,6,87.0,58.78,0.56,target_mid_band
DIVISLAB,bollinger_meanrev,MIS,2026-06-05 14:30:00,2026-06-05 15:15:00,6616.0,6629.285714285715,4,-53.14,-81.24,-0.71,trailing_stop
HDFCAMC,bollinger_meanrev,MIS,2026-06-05 14:30:00,2026-06-05 14:40:00,2492.5,2496.6,12,-49.2,-80.95,-0.38,trailing_stop
TVSMOTOR,bollinger_meanrev,MIS,2026-06-05 14:30:00,2026-06-05 14:40:00,3385.6,3392.4142857142856,8,-54.51,-83.27,-0.63,trailing_stop
ZYDUSLIFE,bollinger_meanrev,MIS,2026-06-05 14:30:00,2026-06-05 14:35:00,1091.2,1091.642857142857,27,-11.96,-43.21,-0.14,trailing_stop
MANKIND,bollinger_meanrev,MIS,2026-06-05 14:35:00,2026-06-05 14:40:00,2348.5,2353.5857142857144,12,-61.03,-90.95,-0.88,trailing_stop
WAAREEENER,bollinger_meanrev,MIS,2026-06-05 14:35:00,2026-06-05 15:15:00,3053.3,3057.0,9,-33.3,-62.46,-0.39,forced_close
360ONE,bollinger_meanrev,MIS,2026-06-05 14:40:00,2026-06-05 15:15:00,1077.4,1076.657142857143,27,20.06,-10.78,0.11,trailing_stop
INDHOTEL,bollinger_meanrev,MIS,2026-06-05 14:40:00,2026-06-05 15:15:00,659.15,657.65,45,67.5,36.09,0.57,forced_close
INDIGO,bollinger_meanrev,MIS,2026-06-05 14:40:00,2026-06-05 14:45:00,4494.1,4497.814285714286,6,-22.29,-50.89,-0.22,trailing_stop
JSWSTEEL,bollinger_meanrev,MIS,2026-06-05 14:40:00,2026-06-05 15:15:00,1284.6,1284.8,23,-4.6,-35.93,-0.03,forced_close
LTM,bollinger_meanrev,MIS,2026-06-05 14:40:00,2026-06-05 15:15:00,4038.0,4035.7,7,16.1,-13.86,0.17,forced_close
M&M,bollinger_meanrev,MIS,2026-06-05 14:40:00,2026-06-05 15:10:00,3052.7,3038.1,9,131.4,102.35,1.45,target_mid_band
NMDC,bollinger_meanrev,MIS,2026-06-05 14:40:00,2026-06-05 15:15:00,92.95,93.12285714285716,322,-55.66,-87.43,-0.36,trailing_stop
TATASTEEL,bollinger_meanrev,MIS,2026-06-05 14:40:00,2026-06-05 15:15:00,207.0,207.06,144,-8.64,-40.26,-0.07,forced_close
TRENT,bollinger_meanrev,MIS,2026-06-05 14:40:00,2026-06-05 15:15:00,2783.0,2771.0,10,120.0,90.56,1.0,forced_close
WIPRO,bollinger_meanrev,MIS,2026-06-05 14:40:00,2026-06-05 15:00:00,197.95,198.36142857142858,151,-62.13,-93.86,-0.58,trailing_stop
FEDERALBNK,bollinger_meanrev,MIS,2026-06-05 14:45:00,2026-06-05 14:50:00,301.95,303.5357142857143,99,-156.99,-188.79,-1.02,trailing_stop
RVNL,bollinger_meanrev,MIS,2026-06-05 14:50:00,2026-06-05 15:15:00,235.97,235.8,127,21.59,-10.18,0.17,forced_close
SIEMENS,bollinger_meanrev,MIS,2026-06-05 15:00:00,2026-06-05 15:15:00,3702.8,3705.9,8,-24.8,-56.23,-0.17,forced_close
NHPC,bollinger_meanrev,MIS,2026-06-05 15:05:00,2026-06-05 15:15:00,74.93,74.98,400,-20.0,-51.8,-0.11,forced_close
GRASIM,bollinger_meanrev,MIS,2026-06-05 15:15:00,2026-06-05 15:20:00,3092.7,3089.5,9,28.8,-0.7,0.28,forced_close
NATIONALUM,bollinger_meanrev,MIS,2026-06-05 15:15:00,2026-06-05 15:20:00,396.6,395.2,75,105.0,73.52,0.71,forced_close
NESTLEIND,bollinger_meanrev,MIS,2026-06-05 15:25:00,2026-06-05 15:25:00,1391.3,1391.3,21,-0.0,-30.98,-0.0,eod_data_end
AMBUJACEM,bollinger_meanrev,MIS,2026-06-08 09:15:00,2026-06-08 09:25:00,420.4,422.3571428571429,71,-138.96,-170.7,-0.7,trailing_stop
FORTIS,bollinger_meanrev,MIS,2026-06-08 09:55:00,2026-06-08 10:55:00,1001.7,998.9928571428571,29,78.51,47.75,0.19,trailing_stop
VBL,bollinger_meanrev,MIS,2026-06-08 10:30:00,2026-06-08 11:05:00,525.85,527.8928571428571,57,-116.44,-148.3,-0.48,trailing_stop
TECHM,bollinger_meanrev,MIS,2026-06-08 10:35:00,2026-06-08 11:20:00,1458.1,1460.1571428571428,20,-41.14,-72.09,-0.2,trailing_stop
TMCV,bollinger_meanrev,MIS,2026-06-08 10:50:00,2026-06-08 12:10:00,366.3,366.15,81,12.15,-19.31,0.05,target_mid_band
DLF,bollinger_meanrev,MIS,2026-06-08 10:55:00,2026-06-08 11:45:00,568.65,567.8642857142856,52,40.86,9.53,0.23,trailing_stop
NAUKRI,bollinger_meanrev,MIS,2026-06-08 10:55:00,2026-06-08 12:20:00,1002.65,1001.8714285714285,29,22.58,-8.24,0.1,trailing_stop
PFC,bollinger_meanrev,MIS,2026-06-08 10:55:00,2026-06-08 11:30:00,433.95,429.95,69,276.0,244.42,1.39,target_mid_band
COLPAL,bollinger_meanrev,MIS,2026-06-08 11:15:00,2026-06-08 12:35:00,2018.0,2015.5285714285715,14,34.6,4.66,0.26,trailing_stop
ITC,bollinger_meanrev,MIS,2026-06-08 11:25:00,2026-06-08 11:40:00,282.55,283.38571428571424,106,-88.59,-120.4,-0.84,trailing_stop
POWERGRID,bollinger_meanrev,MIS,2026-06-08 11:45:00,2026-06-08 13:10:00,291.45,291.1,102,35.7,4.2,0.32,target_mid_band
MARUTI,bollinger_meanrev,MIS,2026-06-08 11:50:00,2026-06-08 12:50:00,13025,13004.285714285714,2,41.43,13.83,0.59,trailing_stop
INDHOTEL,bollinger_meanrev,MIS,2026-06-08 12:00:00,2026-06-08 12:35:00,659.15,656.0,45,141.75,110.39,1.24,target_mid_band
OIL,bollinger_meanrev,MIS,2026-06-08 12:00:00,2026-06-08 12:15:00,492.3,493.1571428571428,60,-51.43,-82.79,-0.38,trailing_stop
AXISBANK,bollinger_meanrev,MIS,2026-06-08 12:35:00,2026-06-08 12:40:00,1274.9,1278.3714285714286,23,-79.84,-110.99,-0.92,trailing_stop
MCX,bollinger_meanrev,MIS,2026-06-08 12:40:00,2026-06-08 13:50:00,2831.2,2841.857142857143,10,-106.57,-136.66,-0.6,trailing_stop
BEL,bollinger_meanrev,MIS,2026-06-08 12:45:00,2026-06-08 12:50:00,415.3,415.44999999999993,72,-10.8,-42.52,-0.08,trailing_stop
HAL,bollinger_meanrev,MIS,2026-06-08 12:45:00,2026-06-08 13:15:00,4236.0,4210.0,7,182.0,150.67,1.97,target_mid_band
MAZDOCK,bollinger_meanrev,MIS,2026-06-08 12:45:00,2026-06-08 12:50:00,2408.0,2411.1000000000004,12,-37.2,-67.87,-0.42,trailing_stop
NATIONALUM,bollinger_meanrev,MIS,2026-06-08 12:45:00,2026-06-08 13:20:00,388.6,385.1,77,269.5,237.94,1.83,target_mid_band
ULTRACEMCO,bollinger_meanrev,MIS,2026-06-08 12:45:00,2026-06-08 13:30:00,10658,10647.0,2,22.0,-0.59,0.41,trailing_stop
LICHSGFIN,bollinger_meanrev,MIS,2026-06-08 12:50:00,2026-06-08 13:05:00,548.7,549.8928571428572,54,-64.41,-95.88,-0.68,trailing_stop
JINDALSTEL,bollinger_meanrev,MIS,2026-06-08 12:55:00,2026-06-08 13:15:00,1180.7,1172.6,25,202.5,171.33,1.6,target_mid_band
GRASIM,bollinger_meanrev,MIS,2026-06-08 13:00:00,2026-06-08 13:40:00,3094.5,3087.3142857142857,9,64.67,35.18,0.77,trailing_stop
PREMIERENE,bollinger_meanrev,MIS,2026-06-08 13:20:00,2026-06-08 13:30:00,1099.3,1101.1,27,-48.6,-80.11,-0.26,trailing_stop
BRITANNIA,bollinger_meanrev,MIS,2026-06-08 14:20:00,2026-06-08 14:35:00,5090.0,5100.928571428572,5,-54.64,-81.67,-0.88,trailing_stop
GAIL,bollinger_meanrev,MIS,2026-06-08 14:30:00,2026-06-08 14:35:00,169.55,169.88714285714286,176,-59.34,-91.02,-0.56,trailing_stop
UNITDSPR,bollinger_meanrev,MIS,2026-06-08 14:45:00,2026-06-08 15:00:00,1245.0,1242.7428571428572,24,54.17,22.52,0.61,trailing_stop
BSE,bollinger_meanrev,MIS,2026-06-09 09:15:00,2026-06-09 10:35:00,4024.0,4015.3285714285716,7,60.7,30.87,0.24,trailing_stop
ICICIGI,bollinger_meanrev,MIS,2026-06-09 09:15:00,2026-06-09 09:25:00,1776.2,1791.6142857142856,16,-246.63,-276.92,-1.18,trailing_stop
TCS,bollinger_meanrev,MIS,2026-06-09 09:15:00,2026-06-09 09:35:00,2159.3,2148.1,13,145.6,115.93,1.06,target_mid_band
TATACOMM,bollinger_meanrev,MIS,2026-06-09 09:20:00,2026-06-09 10:25:00,1982.0,1982.4142857142856,15,-6.21,-37.75,-0.01,trailing_stop
ICICIBANK,bollinger_meanrev,MIS,2026-06-09 09:25:00,2026-06-09 10:45:00,1268.9,1267.0,23,43.7,12.78,0.29,target_mid_band
DIVISLAB,bollinger_meanrev,MIS,2026-06-09 09:45:00,2026-06-09 11:10:00,6773.0,6727.5,4,182.0,153.39,0.56,target_mid_band
CANBK,bollinger_meanrev,MIS,2026-06-09 10:55:00,2026-06-09 11:05:00,130.36,130.9057142857143,230,-125.51,-157.39,-0.74,trailing_stop
HEROMOTOCO,bollinger_meanrev,MIS,2026-06-09 10:55:00,2026-06-09 11:50:00,4828.1,4828.528571428571,6,-2.57,-33.29,-0.02,trailing_stop
VOLTAS,bollinger_meanrev,MIS,2026-06-09 11:00:00,2026-06-09 11:20:00,1309.5,1300.8,22,191.4,160.97,1.85,target_mid_band
BANKINDIA,bollinger_meanrev,MIS,2026-06-09 11:05:00,2026-06-09 11:50:00,144.9,144.6,207,62.1,30.33,0.32,trailing_stop
EXIDEIND,bollinger_meanrev,MIS,2026-06-09 11:05:00,2026-06-09 11:20:00,393.2,390.2,76,228.0,196.46,1.54,target_mid_band
PNB,bollinger_meanrev,MIS,2026-06-09 11:05:00,2026-06-09 11:45:00,105.52,105.27142857142857,284,70.59,38.86,0.4,trailing_stop
HINDPETRO,bollinger_meanrev,MIS,2026-06-09 11:10:00,2026-06-09 12:05:00,379.85,379.95714285714286,78,-8.36,-39.78,-0.07,trailing_stop
PIDILITIND,bollinger_meanrev,MIS,2026-06-09 11:30:00,2026-06-09 11:35:00,1483.0,1487.9,20,-98.0,-129.52,-1.1,trailing_stop
HAL,bollinger_meanrev,MIS,2026-06-09 11:40:00,2026-06-09 12:30:00,4256.0,4244.0,7,84.0,52.46,0.67,target_mid_band
HINDZINC,bollinger_meanrev,MIS,2026-06-09 11:40:00,2026-06-09 11:45:00,566.85,570.25,52,-176.8,-208.17,-1.03,trailing_stop
ADANIENT,bollinger_meanrev,MIS,2026-06-09 11:45:00,2026-06-09 12:50:00,2991.6,2982.2999999999997,10,93.0,61.34,0.54,trailing_stop
MARUTI,bollinger_meanrev,MIS,2026-06-09 11:45:00,2026-06-09 12:05:00,12964,12997.42857142857,2,-66.86,-94.4,-0.88,trailing_stop
COROMANDEL,bollinger_meanrev,MIS,2026-06-09 11:50:00,2026-06-09 12:05:00,1802.1,1808.242857142857,16,-98.29,-128.93,-0.85,trailing_stop
SRF,bollinger_meanrev,MIS,2026-06-09 11:50:00,2026-06-09 12:50:00,2729.9,2720.6,10,93.0,64.11,0.95,trailing_stop
SWIGGY,bollinger_meanrev,MIS,2026-06-09 11:50:00,2026-06-09 12:05:00,246.1,247.41428571428574,121,-159.03,-190.71,-0.85,trailing_stop
INDIGO,bollinger_meanrev,MIS,2026-06-09 11:55:00,2026-06-09 12:00:00,4504.0,4529.185714285714,6,-151.11,-179.87,-1.1,trailing_stop
MUTHOOTFIN,bollinger_meanrev,MIS,2026-06-09 11:55:00,2026-06-09 12:25:00,2990.1,2993.342857142857,10,-32.43,-64.16,-0.18,trailing_stop
ASIANPAINT,bollinger_meanrev,MIS,2026-06-09 12:20:00,2026-06-09 13:00:00,2697.7,2701.214285714286,11,-38.66,-70.15,-0.34,trailing_stop
BHEL,bollinger_meanrev,MIS,2026-06-09 12:20:00,2026-06-09 13:25:00,394.6,392.3,76,174.8,143.11,1.16,target_mid_band
EICHERMOT,bollinger_meanrev,MIS,2026-06-09 12:25:00,2026-06-09 12:35:00,7215.0,7233.214285714285,4,-72.86,-103.51,-0.75,trailing_stop
POLYCAB,bollinger_meanrev,MIS,2026-06-09 12:25:00,2026-06-09 12:50:00,9689.0,9657.5,3,94.5,63.74,1.18,target_mid_band
TVSMOTOR,bollinger_meanrev,MIS,2026-06-09 12:25:00,2026-06-09 12:50:00,3370.0,3368.242857142857,8,14.06,-14.52,0.15,trailing_stop
AMBUJACEM,bollinger_meanrev,MIS,2026-06-09 12:30:00,2026-06-09 12:55:00,417.2,416.4142857142857,71,55.79,24.41,0.49,trailing_stop
HUDCO,bollinger_meanrev,MIS,2026-06-09 12:30:00,2026-06-09 13:05:00,206.55,207.50428571428571,145,-138.37,-170.22,-1.11,trailing_stop
SBICARD,bollinger_meanrev,MIS,2026-06-09 12:30:00,2026-06-09 12:40:00,580.25,580.7785714285715,51,-26.96,-58.36,-0.3,trailing_stop
SHRIRAMFIN,bollinger_meanrev,MIS,2026-06-09 12:30:00,2026-06-09 13:10:00,910.8,912.4785714285714,32,-53.71,-84.66,-0.37,trailing_stop
TATACAP,bollinger_meanrev,MIS,2026-06-09 12:30:00,2026-06-09 13:05:00,318.65,319.17857142857144,94,-49.69,-81.48,-0.41,trailing_stop
BAJAJHLDNG,bollinger_meanrev,MIS,2026-06-09 12:40:00,2026-06-09 13:25:00,10220,10168,2,104,82.39,1.7,target_mid_band
APOLLOHOSP,bollinger_meanrev,MIS,2026-06-09 13:10:00,2026-06-09 13:25:00,8510.5,8524.0,3,-40.5,-67.6,-0.62,trailing_stop
HDFCBANK,bollinger_meanrev,MIS,2026-06-09 13:10:00,2026-06-09 13:45:00,741.8,738.85,40,118.0,86.61,0.91,target_mid_band
GROWW,bollinger_meanrev,MIS,2026-06-09 13:45:00,2026-06-09 14:55:00,194.27,194.89714285714285,154,-96.58,-128.37,-0.68,trailing_stop
ADANIPORTS,bollinger_meanrev,MIS,2026-06-09 14:05:00,2026-06-09 14:15:00,1818.3,1825.8285714285714,16,-120.46,-151.39,-1.06,trailing_stop
BIOCON,bollinger_meanrev,MIS,2026-06-09 14:05:00,2026-06-09 14:10:00,415.3,415.37142857142857,72,-5.14,-36.86,-0.07,trailing_stop
CUMMINSIND,bollinger_meanrev,MIS,2026-06-09 14:05:00,2026-06-09 14:40:00,5615.0,5618.714285714285,5,-18.57,-48.36,-0.19,trailing_stop
HINDALCO,bollinger_meanrev,MIS,2026-06-09 14:05:00,2026-06-09 15:15:00,1080.5,1076.0,27,121.5,90.64,0.97,target_mid_band
ADANIENSOL,bollinger_meanrev,MIS,2026-06-09 14:10:00,2026-06-09 14:30:00,1584.7,1589.757142857143,18,-91.03,-121.34,-0.51,trailing_stop
ADANIGREEN,bollinger_meanrev,MIS,2026-06-09 14:10:00,2026-06-09 14:20:00,1529.1,1533.4857142857145,19,-83.33,-114.19,-0.46,trailing_stop
UNITDSPR,bollinger_meanrev,MIS,2026-06-09 14:10:00,2026-06-09 14:30:00,1256.7,1255.3,23,32.2,1.57,0.75,trailing_stop
BRITANNIA,bollinger_meanrev,MIS,2026-06-09 14:15:00,2026-06-09 14:35:00,5104.0,5115.785714285715,5,-58.93,-86.03,-0.86,trailing_stop
GAIL,bollinger_meanrev,MIS,2026-06-09 14:25:00,2026-06-09 14:55:00,167.76,168.07714285714286,178,-56.45,-88.15,-0.87,trailing_stop
COCHINSHIP,bollinger_meanrev,MIS,2026-06-09 14:35:00,2026-06-09 14:45:00,1426.1,1429.7714285714285,21,-77.1,-108.91,-0.71,trailing_stop
CONCOR,bollinger_meanrev,MIS,2026-06-09 14:35:00,2026-06-09 14:55:00,451.3,452.8357142857143,66,-101.36,-133.01,-1.08,trailing_stop
M&M,bollinger_meanrev,MIS,2026-06-09 14:35:00,2026-06-09 15:00:00,3002.6,2995.9142857142856,9,60.17,31.55,0.91,trailing_stop
HINDUNILVR,bollinger_meanrev,MIS,2026-06-09 14:40:00,2026-06-09 15:00:00,2137.4,2136.114285714286,14,18.0,-13.72,0.25,trailing_stop
INDUSINDBK,bollinger_meanrev,MIS,2026-06-09 14:40:00,2026-06-09 15:15:00,926.15,920.6,32,177.6,146.29,1.31,forced_close
IOC,bollinger_meanrev,MIS,2026-06-09 14:40:00,2026-06-09 15:05:00,137.97,138.29142857142855,217,-69.75,-101.54,-0.64,trailing_stop
JUBLFOOD,bollinger_meanrev,MIS,2026-06-09 14:40:00,2026-06-09 15:00:00,421.0,422.0357142857143,71,-73.54,-105.28,-0.53,trailing_stop
OFSS,bollinger_meanrev,MIS,2026-06-09 14:40:00,2026-06-09 14:55:00,9571.0,9620.142857142857,3,-147.43,-177.97,-1.02,trailing_stop
UPL,bollinger_meanrev,MIS,2026-06-09 14:40:00,2026-06-09 14:55:00,627.7,628.15,47,-21.15,-52.45,-0.24,trailing_stop
VBL,bollinger_meanrev,MIS,2026-06-09 14:40:00,2026-06-09 15:00:00,529.85,529.2071428571429,56,36.0,4.56,0.4,trailing_stop
VMM,bollinger_meanrev,MIS,2026-06-09 14:40:00,2026-06-09 14:55:00,118.48,118.55857142857144,253,-19.88,-51.68,-0.19,trailing_stop
GODFRYPHLP,bollinger_meanrev,MIS,2026-06-09 14:50:00,2026-06-09 15:00:00,2240.2,2248.385714285714,13,-106.41,-137.37,-1.24,trailing_stop
LICHSGFIN,bollinger_meanrev,MIS,2026-06-09 14:50:00,2026-06-09 15:05:00,553.5,553.7,54,-10.8,-42.5,-0.11,trailing_stop
IRFC,bollinger_meanrev,MIS,2026-06-09 14:55:00,2026-06-09 15:00:00,96.03,96.04285714285714,312,-4.01,-35.79,-0.04,trailing_stop
MARICO,bollinger_meanrev,MIS,2026-06-09 14:55:00,2026-06-09 15:00:00,813.2,813.7785714285715,36,-20.83,-51.89,-0.24,trailing_stop
RELIANCE,bollinger_meanrev,MIS,2026-06-09 14:55:00,2026-06-09 15:15:00,1269.6,1269.3,23,6.9,-24.06,0.07,forced_close
TATAELXSI,bollinger_meanrev,MIS,2026-06-09 14:55:00,2026-06-09 15:00:00,4244.3,4248.157142857142,7,-27.0,-58.52,-0.31,trailing_stop
COLPAL,bollinger_meanrev,MIS,2026-06-09 15:00:00,2026-06-09 15:15:00,2025.7,2021.0,14,65.8,35.77,0.63,forced_close
INFY,bollinger_meanrev,MIS,2026-06-09 15:00:00,2026-06-09 15:05:00,1153.4,1156.6714285714286,26,-85.06,-116.91,-1.03,trailing_stop
IREDA,bollinger_meanrev,MIS,2026-06-09 15:00:00,2026-06-09 15:15:00,122.44,122.55,245,-26.95,-58.78,-0.26,forced_close
COFORGE,bollinger_meanrev,MIS,2026-06-09 15:05:00,2026-06-09 15:15:00,1416.8,1412.1,21,98.7,67.21,0.6,forced_close
DIXON,bollinger_meanrev,MIS,2026-06-09 15:05:00,2026-06-09 15:15:00,11620,11604,2,32,7.38,0.34,forced_close
DLF,bollinger_meanrev,MIS,2026-06-09 15:05:00,2026-06-09 15:15:00,576.2,574.35,52,96.2,64.49,0.74,forced_close
GODREJPROP,bollinger_meanrev,MIS,2026-06-09 15:05:00,2026-06-09 15:15:00,1687.5,1685.0,17,42.5,12.11,0.31,forced_close
ITC,bollinger_meanrev,MIS,2026-06-09 15:05:00,2026-06-09 15:15:00,280.2,279.9,107,32.1,0.33,0.39,forced_close
KALYANKJIL,bollinger_meanrev,MIS,2026-06-09 15:05:00,2026-06-09 15:15:00,355.7,354.8,84,75.6,43.96,0.51,forced_close
KPITTECH,bollinger_meanrev,MIS,2026-06-09 15:05:00,2026-06-09 15:15:00,757.8,755.8,39,78.0,46.71,0.58,forced_close
LTM,bollinger_meanrev,MIS,2026-06-09 15:05:00,2026-06-09 15:15:00,4001.1,4000.2,7,6.3,-23.4,0.06,forced_close
MAZDOCK,bollinger_meanrev,MIS,2026-06-09 15:05:00,2026-06-09 15:15:00,2434.7,2435.0,12,-3.6,-34.58,-0.03,forced_close
MOTILALOFS,bollinger_meanrev,MIS,2026-06-09 15:05:00,2026-06-09 15:15:00,865.5,865.0,34,17.0,-14.2,0.11,forced_close
BDL,bollinger_meanrev,MIS,2026-06-09 15:10:00,2026-06-09 15:15:00,1202.7,1206.2714285714285,24,-85.71,-116.38,-0.78,trailing_stop
BRITANNIA,bollinger_meanrev,MIS,2026-06-10 09:15:00,2026-06-10 09:30:00,5193.0,5205.785714285715,5,-63.93,-91.5,-0.42,trailing_stop
COLPAL,bollinger_meanrev,MIS,2026-06-10 09:15:00,2026-06-10 09:20:00,2064.5,2076.942857142857,14,-174.2,-204.96,-0.84,trailing_stop
DABUR,bollinger_meanrev,MIS,2026-06-10 09:15:00,2026-06-10 09:20:00,432.25,434.61428571428576,69,-163.14,-194.87,-1.1,trailing_stop
DIXON,bollinger_meanrev,MIS,2026-06-10 09:15:00,2026-06-10 09:30:00,11662,11689.0,2,-54.0,-78.77,-0.41,trailing_stop
GODREJCP,bollinger_meanrev,MIS,2026-06-10 09:15:00,2026-06-10 09:30:00,1026.2,1033.057142857143,29,-198.86,-230.54,-1.22,trailing_stop
HINDUNILVR,bollinger_meanrev,MIS,2026-06-10 09:15:00,2026-06-10 09:45:00,2183.9,2195.8714285714286,13,-155.63,-185.84,-0.96,trailing_stop
ICICIAMC,bollinger_meanrev,MIS,2026-06-10 09:15:00,2026-06-10 09:20:00,3294.7,3315.3142857142857,9,-185.53,-217.09,-1.1,trailing_stop
INFY,bollinger_meanrev,MIS,2026-06-10 09:15:00,2026-06-10 09:20:00,1165.3,1165.8,25,-12.5,-43.4,-0.1,trailing_stop
IOC,bollinger_meanrev,MIS,2026-06-10 09:15:00,2026-06-10 09:45:00,138.79,138.89714285714285,216,-23.14,-54.95,-0.13,trailing_stop
IRFC,bollinger_meanrev,MIS,2026-06-10 09:15:00,2026-06-10 09:20:00,97.05,96.99142857142857,309,18.1,-13.69,0.09,trailing_stop
KOTAKBANK,bollinger_meanrev,MIS,2026-06-10 09:15:00,2026-06-10 09:25:00,384.45,386.29285714285714,78,-143.74,-175.63,-0.93,trailing_stop
