symbol,stage,entry_time,exit_time,entry_price,exit_price,shares,pnl,r_multiple,exit_reason
PFOCUS,stage1,2021-07-26 00:00:00,2021-07-26 00:00:00,63.4,62.8,473,-283.8,,session_close
TEJASNET,stage1,2021-07-26 00:00:00,2021-07-26 00:00:00,211.0,211.15,142,21.3,,session_close
USHAMART,stage1,2021-07-26 00:00:00,2021-07-26 00:00:00,68.6,69.65,437,458.85,,session_close
ACE,stage1,2021-07-27 00:00:00,2021-07-27 00:00:00,266.7,261.6,112,-571.2,,session_close
CANFINHOME,stage1,2021-07-27 00:00:00,2021-07-27 00:00:00,560.0,550.45,53,-506.15,,session_close
CAPLIPOINT,stage1,2021-07-27 00:00:00,2021-07-27 00:00:00,962.0,904.9,31,-1770.1,,session_close
CHAMBLFERT,stage1,2021-07-27 00:00:00,2021-07-27 00:00:00,319.0,304.55,94,-1358.3,,session_close
COROMANDEL,stage1,2021-07-27 00:00:00,2021-07-27 00:00:00,922.5,887.1,32,-1132.8,,session_close
GRSE,stage1,2021-07-27 00:00:00,2021-07-27 00:00:00,210.7,207.65,142,-433.1,,session_close
GLAXO,stage1,2021-07-27 00:00:00,2021-07-27 00:00:00,1696.8,1634.1,17,-1065.9,,session_close
LINDEINDIA,stage1,2021-07-27 00:00:00,2021-07-27 00:00:00,1755.0,1720.4,17,-588.2,,session_close
PERSISTENT,stage1,2021-07-27 00:00:00,2021-07-27 00:00:00,1623.5,1581.55,18,-755.1,,session_close
SBICARD,stage1,2021-07-27 00:00:00,2021-07-27 00:00:00,1021.0,1016.4,29,-133.4,,session_close
SARDAEN,stage1,2021-07-27 00:00:00,2021-07-27 00:00:00,73.4,76.8,408,1387.2,,session_close
SUNTV,stage1,2021-07-27 00:00:00,2021-07-27 00:00:00,548.05,538.45,54,-518.4,,session_close
NIACL,stage1,2021-07-27 00:00:00,2021-07-27 00:00:00,165.65,161.05,181,-832.6,,session_close
APARINDS,stage1,2021-07-28 00:00:00,2021-07-28 00:00:00,675.05,679.7,44,204.6,,session_close
CCL,stage1,2021-07-28 00:00:00,2021-07-28 00:00:00,487.0,446.4,61,-2476.6,,session_close
FORTIS,stage1,2021-07-28 00:00:00,2021-07-28 00:00:00,257.3,249.7,116,-881.6,,session_close
GABRIEL,stage1,2021-07-28 00:00:00,2021-07-28 00:00:00,140.65,138.1,213,-543.15,,session_close
GRAPHITE,stage1,2021-07-28 00:00:00,2021-07-28 00:00:00,702.0,683.9,42,-760.2,,session_close
HINDALCO,stage1,2021-07-28 00:00:00,2021-07-28 00:00:00,419.0,416.3,71,-191.7,,session_close
JINDALSAW,stage1,2021-07-28 00:00:00,2021-07-28 00:00:00,71.8,70.55,417,-521.25,,session_close
MMTC,stage1,2021-07-28 00:00:00,2021-07-28 00:00:00,53.25,51.0,563,-1266.75,,session_close
MANAPPURAM,stage1,2021-07-28 00:00:00,2021-07-28 00:00:00,208.9,208.35,143,-78.65,,session_close
PFIZER,stage1,2021-07-28 00:00:00,2021-07-28 00:00:00,6060.0,6014.75,4,-181.0,,session_close
POONAWALLA,stage1,2021-07-28 00:00:00,2021-07-28 00:00:00,171.8,175.3,174,609.0,,session_close
SBILIFE,stage1,2021-07-28 00:00:00,2021-07-28 00:00:00,1115.0,1133.4,26,478.4,,session_close
SARDAEN,stage1,2021-07-28 00:00:00,2021-07-28 00:00:00,79.5,80.6,377,414.7,,session_close
SUNDARMFIN,stage1,2021-07-28 00:00:00,2021-07-28 00:00:00,2655.0,2620.25,11,-382.25,,session_close
ABREL,stage1,2021-07-29 00:00:00,2021-07-29 00:00:00,807.7,770.2,37,-1387.5,,session_close
AJANTPHARM,stage1,2021-07-29 00:00:00,2021-07-29 00:00:00,1554.6,1596.45,19,795.15,,session_close
BHARTIARTL,stage1,2021-07-29 00:00:00,2021-07-29 00:00:00,563.5,556.7,53,-360.4,,session_close
DIVISLAB,stage1,2021-07-29 00:00:00,2021-07-29 00:00:00,4908.9,4843.8,6,-390.6,,session_close
GPIL,stage1,2021-07-29 00:00:00,2021-07-29 00:00:00,92.4,86.95,324,-1765.8,,session_close
INDUSTOWER,stage1,2021-07-29 00:00:00,2021-07-29 00:00:00,233.6,221.95,128,-1491.2,,session_close
OFSS,stage1,2021-07-29 00:00:00,2021-07-29 00:00:00,4031.5,3904.0,7,-892.5,,session_close
PCBL,stage1,2021-07-29 00:00:00,2021-07-29 00:00:00,135.45,131.35,221,-906.1,,session_close
POONAWALLA,stage1,2021-07-29 00:00:00,2021-07-29 00:00:00,177.8,180.15,168,394.8,,session_close
SBILIFE,stage1,2021-07-29 00:00:00,2021-07-29 00:00:00,1133.0,1128.85,26,-107.9,,session_close
SARDAEN,stage1,2021-07-29 00:00:00,2021-07-29 00:00:00,84.65,81.75,354,-1026.6,,session_close
TEJASNET,stage1,2021-07-29 00:00:00,2021-07-29 00:00:00,244.35,244.35,122,0.0,,session_close
TORNTPHARM,stage1,2021-07-29 00:00:00,2021-07-29 00:00:00,1550.0,1518.7,19,-594.7,,session_close
TRIDENT,stage1,2021-07-29 00:00:00,2021-07-29 00:00:00,19.3,19.3,1554,0.0,,session_close
CANBK,stage1,2021-07-30 00:00:00,2021-07-30 00:00:00,24.99,25.63,1200,768.0,,session_close
COFORGE,stage1,2021-07-30 00:00:00,2021-07-30 00:00:00,1037.5,1017.0,28,-574.0,,session_close
ERIS,stage1,2021-07-30 00:00:00,2021-07-30 00:00:00,774.65,790.75,38,611.8,,session_close
GVT&D,stage1,2021-07-30 00:00:00,2021-07-30 00:00:00,146.0,143.25,205,-563.75,,session_close
LTM,stage1,2021-07-30 00:00:00,2021-07-30 00:00:00,4636.0,4684.35,6,290.1,,session_close
NATIONALUM,stage1,2021-07-30 00:00:00,2021-07-30 00:00:00,91.01,91.55,329,177.66,,session_close
RADICO,stage1,2021-07-30 00:00:00,2021-07-30 00:00:00,878.15,903.1,34,848.3,,session_close
SCHNEIDER,stage1,2021-07-30 00:00:00,2021-07-30 00:00:00,143.8,139.45,208,-904.8,,session_close
SBIN,stage1,2021-07-30 00:00:00,2021-07-30 00:00:00,441.5,431.8,67,-649.9,,session_close
SAIL,stage1,2021-07-30 00:00:00,2021-07-30 00:00:00,140.5,142.05,213,330.15,,session_close
SWANCORP,stage1,2021-07-30 00:00:00,2021-07-30 00:00:00,167.35,146.8,179,-3678.45,,session_close
TATASTEEL,stage1,2021-07-30 00:00:00,2021-07-30 00:00:00,138.72,136.66,216,-444.96,,session_close
VEDL,stage1,2021-07-30 00:00:00,2021-07-30 00:00:00,130.15,135.15,230,1150.0,,session_close
BANKINDIA,stage1,2021-08-02 00:00:00,2021-08-02 00:00:00,70.64,69.34,424,-551.2,,session_close
CIPLA,stage1,2021-08-02 00:00:00,2021-08-02 00:00:00,928.3,921.05,32,-232.0,,session_close
COROMANDEL,stage1,2021-08-02 00:00:00,2021-08-02 00:00:00,920.0,913.8,32,-198.4,,session_close
DEEPAKFERT,stage1,2021-08-02 00:00:00,2021-08-02 00:00:00,448.0,449.3,66,85.8,,session_close
ESCORTS,stage1,2021-08-02 00:00:00,2021-08-02 00:00:00,1184.0,1200.25,25,406.25,,session_close
HOMEFIRST,stage1,2021-08-02 00:00:00,2021-08-02 00:00:00,602.0,594.3,49,-377.3,,session_close
JKTYRE,stage1,2021-08-02 00:00:00,2021-08-02 00:00:00,150.6,146.4,199,-835.8,,session_close
LAURUSLABS,stage1,2021-08-02 00:00:00,2021-08-02 00:00:00,649.0,654.5,46,253.0,,session_close
MGL,stage1,2021-08-02 00:00:00,2021-08-02 00:00:00,1170.0,1185.8,25,395.0,,session_close
MAXHEALTH,stage1,2021-08-02 00:00:00,2021-08-02 00:00:00,302.0,294.45,99,-747.45,,session_close
PVRINOX,stage1,2021-08-02 00:00:00,2021-08-02 00:00:00,1418.8,1417.85,21,-19.95,,session_close
RHIM,stage1,2021-08-02 00:00:00,2021-08-02 00:00:00,355.0,368.55,84,1138.2,,session_close
SRF,stage1,2021-08-02 00:00:00,2021-08-02 00:00:00,1732.0,1801.0,17,1173.0,,session_close
SUNPHARMA,stage1,2021-08-02 00:00:00,2021-08-02 00:00:00,785.0,775.0,38,-380.0,,session_close
SUNTV,stage1,2021-08-02 00:00:00,2021-08-02 00:00:00,580.0,572.95,51,-359.55,,session_close
TRIDENT,stage1,2021-08-02 00:00:00,2021-08-02 00:00:00,20.72,19.74,1447,-1418.06,,session_close
ABBOTINDIA,stage1,2021-08-03 00:00:00,2021-08-03 00:00:00,19300,18825,1,-475,,session_close
BALKRISIND,stage1,2021-08-03 00:00:00,2021-08-03 00:00:00,2490.0,2519.7,12,356.4,,session_close
CHOLAFIN,stage1,2021-08-03 00:00:00,2021-08-03 00:00:00,522.9,516.65,57,-356.25,,session_close
CONCOR,stage1,2021-08-03 00:00:00,2021-08-03 00:00:00,554.4,559.55,54,278.1,,session_close
DEEPAKFERT,stage1,2021-08-03 00:00:00,2021-08-03 00:00:00,449.0,469.2,66,1333.2,,session_close
ELGIEQUIP,stage1,2021-08-03 00:00:00,2021-08-03 00:00:00,226.7,212.5,132,-1874.4,,session_close
GODREJPROP,stage1,2021-08-03 00:00:00,2021-08-03 00:00:00,1660.0,1659.55,18,-8.1,,session_close
KEI,stage1,2021-08-03 00:00:00,2021-08-03 00:00:00,753.35,738.45,39,-581.1,,session_close
LODHA,stage1,2021-08-03 00:00:00,2021-08-03 00:00:00,462.5,460.7,64,-115.2,,session_close
OBEROIRLTY,stage1,2021-08-03 00:00:00,2021-08-03 00:00:00,742.0,719.65,40,-894.0,,session_close
PIIND,stage1,2021-08-03 00:00:00,2021-08-03 00:00:00,3312.0,3329.1,9,153.9,,session_close
PRESTIGE,stage1,2021-08-03 00:00:00,2021-08-03 00:00:00,365.1,372.05,82,569.9,,session_close
SRF,stage1,2021-08-03 00:00:00,2021-08-03 00:00:00,1790.0,1808.0,16,288.0,,session_close
TATAPOWER,stage1,2021-08-03 00:00:00,2021-08-03 00:00:00,134.4,132.6,223,-401.4,,session_close
TITAGARH,stage1,2021-08-03 00:00:00,2021-08-03 00:00:00,92.15,92.9,325,243.75,,session_close
ANANTRAJ,stage1,2021-08-04 00:00:00,2021-08-04 00:00:00,70.2,72.6,427,1024.8,,session_close
ASHOKLEY,stage1,2021-08-04 00:00:00,2021-08-04 00:00:00,68.5,65.1,437,-1485.8,,session_close
BLS,stage1,2021-08-04 00:00:00,2021-08-04 00:00:00,41.8,40.5,717,-932.1,,session_close
COHANCE,stage1,2021-08-04 00:00:00,2021-08-04 00:00:00,564.8,532.35,53,-1719.85,,session_close
CUMMINSIND,stage1,2021-08-04 00:00:00,2021-08-04 00:00:00,911.45,894.65,32,-537.6,,session_close
DEEPAKFERT,stage1,2021-08-04 00:00:00,2021-08-04 00:00:00,480.0,486.25,62,387.5,,session_close
LALPATHLAB,stage1,2021-08-04 00:00:00,2021-08-04 00:00:00,1950.0,1912.8,15,-558.0,,session_close
GODREJIND,stage1,2021-08-04 00:00:00,2021-08-04 00:00:00,580.0,601.15,51,1078.65,,session_close
JKTYRE,stage1,2021-08-04 00:00:00,2021-08-04 00:00:00,159.0,157.25,188,-329.0,,session_close
SIEMENS,stage1,2021-08-04 00:00:00,2021-08-04 00:00:00,1551.5,1556.6,19,96.9,,session_close
SBIN,stage1,2021-08-04 00:00:00,2021-08-04 00:00:00,448.65,456.95,66,547.8,,session_close
SUNPHARMA,stage1,2021-08-04 00:00:00,2021-08-04 00:00:00,791.0,785.75,37,-194.25,,session_close
TITAN,stage1,2021-08-04 00:00:00,2021-08-04 00:00:00,1857.2,1799.6,16,-921.6,,session_close
ANANTRAJ,stage1,2021-08-05 00:00:00,2021-08-05 00:00:00,71.7,70.7,418,-418.0,,session_close
BAYERCROP,stage1,2021-08-05 00:00:00,2021-08-05 00:00:00,6040.0,5890.0,4,-600.0,,session_close
ICICIBANK,stage1,2021-08-05 00:00:00,2021-08-05 00:00:00,715.5,702.45,41,-535.05,,session_close
KOTAKBANK,stage1,2021-08-05 00:00:00,2021-08-05 00:00:00,352.3,354.4,85,178.5,,session_close
CHOLAFIN,stage1,2021-08-06 00:00:00,2021-08-06 00:00:00,536.0,528.8,55,-396.0,,session_close
EICHERMOT,stage1,2021-08-06 00:00:00,2021-08-06 00:00:00,2734.7,2747.35,10,126.5,,session_close
ITC,stage1,2021-08-06 00:00:00,2021-08-06 00:00:00,177.65,176.7,168,-159.6,,session_close
INDUSTOWER,stage1,2021-08-06 00:00:00,2021-08-06 00:00:00,216.1,213.05,138,-420.9,,session_close
JKTYRE,stage1,2021-08-06 00:00:00,2021-08-06 00:00:00,162.1,160.95,185,-212.75,,session_close
SUPREMEIND,stage1,2021-08-06 00:00:00,2021-08-06 00:00:00,2135.1,2116.15,14,-265.3,,session_close
TEJASNET,stage1,2021-08-06 00:00:00,2021-08-06 00:00:00,327.25,327.25,91,0.0,,session_close
360ONE,stage1,2021-08-09 00:00:00,2021-08-09 00:00:00,415.35,403.1,72,-882.0,,session_close
AARTIIND,stage1,2021-08-09 00:00:00,2021-08-09 00:00:00,965.0,951.65,31,-413.85,,session_close
ADANIENT,stage1,2021-08-09 00:00:00,2021-08-09 00:00:00,1499.5,1447.8,20,-1034.0,,session_close
ABCAPITAL,stage1,2021-08-09 00:00:00,2021-08-09 00:00:00,122.6,120.35,244,-549.0,,session_close
INDUSINDBK,stage1,2021-08-09 00:00:00,2021-08-09 00:00:00,1031.0,1042.8,29,342.2,,session_close
NH,stage1,2021-08-09 00:00:00,2021-08-09 00:00:00,543.3,528.65,55,-805.75,,session_close
SONATSOFTW,stage1,2021-08-09 00:00:00,2021-08-09 00:00:00,318.75,325.75,94,658.0,,session_close
TATAINVEST,stage1,2021-08-09 00:00:00,2021-08-09 00:00:00,131.0,126.0,229,-1145.0,,session_close
IRCTC,stage1,2021-08-10 00:00:00,2021-08-10 00:00:00,533.0,527.9,56,-285.6,,session_close
IPCALAB,stage1,2021-08-10 00:00:00,2021-08-10 00:00:00,1155.0,1199.2,25,1105.0,,session_close
PVRINOX,stage1,2021-08-10 00:00:00,2021-08-10 00:00:00,1393.0,1418.25,21,530.25,,session_close
SONACOMS,stage1,2021-08-10 00:00:00,2021-08-10 00:00:00,481.25,489.35,62,502.2,,session_close
CUMMINSIND,stage1,2021-08-11 00:00:00,2021-08-11 00:00:00,949.0,944.75,31,-131.75,,session_close
ESCORTS,stage1,2021-08-11 00:00:00,2021-08-11 00:00:00,1270.0,1261.9,23,-186.3,,session_close
IPCALAB,stage1,2021-08-11 00:00:00,2021-08-11 00:00:00,1200.0,1206.6,25,165.0,,session_close
MAXHEALTH,stage1,2021-08-11 00:00:00,2021-08-11 00:00:00,303.65,300.6,98,-298.9,,session_close
NAVINFLUOR,stage1,2021-08-11 00:00:00,2021-08-11 00:00:00,3880.0,3747.55,7,-927.15,,session_close
ALKEM,stage1,2021-08-12 00:00:00,2021-08-12 00:00:00,3683.0,3645.6,8,-299.2,,session_close
GPIL,stage1,2021-08-12 00:00:00,2021-08-12 00:00:00,70.75,69.8,424,-402.8,,session_close
JUBLINGREA,stage1,2021-08-12 00:00:00,2021-08-12 00:00:00,710.0,689.05,42,-879.9,,session_close
NEULANDLAB,stage1,2021-08-12 00:00:00,2021-08-12 00:00:00,1620.0,1684.1,18,1153.8,,session_close
POWERGRID,stage1,2021-08-12 00:00:00,2021-08-12 00:00:00,129.2,136.7,232,1740.0,,session_close
RADICO,stage1,2021-08-12 00:00:00,2021-08-12 00:00:00,905.0,935.25,33,998.25,,session_close
SIEMENS,stage1,2021-08-12 00:00:00,2021-08-12 00:00:00,1653.8,1669.85,18,288.9,,session_close
TEJASNET,stage1,2021-08-12 00:00:00,2021-08-12 00:00:00,375.0,397.65,80,1812.0,,session_close
VEDL,stage1,2021-08-12 00:00:00,2021-08-12 00:00:00,146.8,145.6,204,-244.8,,session_close
ASTERDM,stage1,2021-08-13 00:00:00,2021-08-13 00:00:00,165.9,162.5,180,-612.0,,session_close
BHARATFORG,stage1,2021-08-13 00:00:00,2021-08-13 00:00:00,833.7,819.7,35,-490.0,,session_close
CHALET,stage1,2021-08-13 00:00:00,2021-08-13 00:00:00,175.95,171.25,170,-799.0,,session_close
FACT,stage1,2021-08-13 00:00:00,2021-08-13 00:00:00,131.0,128.6,229,-549.6,,session_close
HBLENGINE,stage1,2021-08-13 00:00:00,2021-08-13 00:00:00,51.7,50.1,580,-928.0,,session_close
IRCTC,stage1,2021-08-13 00:00:00,2021-08-13 00:00:00,542.85,532.15,55,-588.5,,session_close
JPPOWER,stage1,2021-08-13 00:00:00,2021-08-13 00:00:00,4.65,4.4,6451,-1612.75,,session_close
MAXHEALTH,stage1,2021-08-13 00:00:00,2021-08-13 00:00:00,329.95,318.75,90,-1008.0,,session_close
NATCOPHARM,stage1,2021-08-13 00:00:00,2021-08-13 00:00:00,1040.0,988.55,28,-1440.6,,session_close
POWERGRID,stage1,2021-08-13 00:00:00,2021-08-13 00:00:00,134.6,135.0,222,88.8,,session_close
RADICO,stage1,2021-08-13 00:00:00,2021-08-13 00:00:00,939.4,920.55,31,-584.35,,session_close
BAYERCROP,stage1,2021-08-16 00:00:00,2021-08-16 00:00:00,6052.0,5868.6,4,-733.6,,session_close
ELECON,stage1,2021-08-16 00:00:00,2021-08-16 00:00:00,81.7,89.4,367,2825.9,,session_close
LT,stage1,2021-08-16 00:00:00,2021-08-16 00:00:00,1674.0,1656.1,17,-304.3,,session_close
TCS,stage1,2021-08-16 00:00:00,2021-08-16 00:00:00,3460.0,3472.95,8,103.6,,session_close
TATACONSUM,stage1,2021-08-16 00:00:00,2021-08-16 00:00:00,797.5,792.3,37,-192.4,,session_close
TITAGARH,stage1,2021-08-16 00:00:00,2021-08-16 00:00:00,99.85,99.35,300,-150.0,,session_close
APOLLOHOSP,stage1,2021-08-17 00:00:00,2021-08-17 00:00:00,4345.0,4920.5,6,3453.0,,session_close
ELECON,stage1,2021-08-17 00:00:00,2021-08-17 00:00:00,90.2,88.3,332,-630.8,,session_close
FORTIS,stage1,2021-08-17 00:00:00,2021-08-17 00:00:00,257.45,264.6,116,829.4,,session_close
GRAVITA,stage1,2021-08-17 00:00:00,2021-08-17 00:00:00,215.0,210.1,139,-681.1,,session_close
HINDZINC,stage1,2021-08-17 00:00:00,2021-08-17 00:00:00,332.8,317.65,90,-1363.5,,session_close
M&M,stage1,2021-08-17 00:00:00,2021-08-17 00:00:00,799.25,790.65,37,-318.2,,session_close
TATASTEEL,stage1,2021-08-17 00:00:00,2021-08-17 00:00:00,144.97,143.41,206,-321.36,,session_close
APOLLOHOSP,stage1,2021-08-18 00:00:00,2021-08-18 00:00:00,4850.0,4787.9,6,-372.6,,session_close
KIMS,stage1,2021-08-18 00:00:00,2021-08-18 00:00:00,278.6,274.0,107,-492.2,,session_close
LTTS,stage1,2021-08-18 00:00:00,2021-08-18 00:00:00,3865.25,3824.0,7,-288.75,,session_close
MAXHEALTH,stage1,2021-08-18 00:00:00,2021-08-18 00:00:00,342.0,343.15,87,100.05,,session_close
PETRONET,stage1,2021-08-18 00:00:00,2021-08-18 00:00:00,207.35,206.15,144,-172.8,,session_close
POONAWALLA,stage1,2021-08-18 00:00:00,2021-08-18 00:00:00,185.3,194.4,161,1465.1,,session_close
SONATSOFTW,stage1,2021-08-18 00:00:00,2021-08-18 00:00:00,336.75,325.5,89,-1001.25,,session_close
TATACONSUM,stage1,2021-08-18 00:00:00,2021-08-18 00:00:00,828.95,831.05,36,75.6,,session_close
TATAELXSI,stage1,2021-08-18 00:00:00,2021-08-18 00:00:00,4732.0,4722.2,6,-58.8,,session_close
TRITURBINE,stage1,2021-08-18 00:00:00,2021-08-18 00:00:00,134.0,131.35,223,-590.95,,session_close
ZENSARTECH,stage1,2021-08-18 00:00:00,2021-08-18 00:00:00,449.1,435.45,66,-900.9,,session_close
CANBK,stage1,2021-08-20 00:00:00,2021-08-20 00:00:00,25.96,25.54,1155,-485.1,,session_close
CUB,stage1,2021-08-20 00:00:00,2021-08-20 00:00:00,112.0,109.7,267,-614.1,,session_close
HAL,stage1,2021-08-20 00:00:00,2021-08-20 00:00:00,555.95,563.25,53,386.9,,session_close
KAJARIACER,stage1,2021-08-20 00:00:00,2021-08-20 00:00:00,1115.0,1075.2,26,-1034.8,,session_close
UBL,stage1,2021-08-20 00:00:00,2021-08-20 00:00:00,1472.0,1452.2,20,-396.0,,session_close
UNITDSPR,stage1,2021-08-20 00:00:00,2021-08-20 00:00:00,718.0,703.9,41,-578.1,,session_close
ADANIENSOL,stage1,2021-08-23 00:00:00,2021-08-23 00:00:00,1157.0,1179.6,25,565.0,,session_close
ASIANPAINT,stage1,2021-08-23 00:00:00,2021-08-23 00:00:00,3159.05,3077.45,9,-734.4,,session_close
BRITANNIA,stage1,2021-08-23 00:00:00,2021-08-23 00:00:00,3910.0,3866.25,7,-306.25,,session_close
GODREJCP,stage1,2021-08-23 00:00:00,2021-08-23 00:00:00,1045.0,1029.75,28,-427.0,,session_close
HINDUNILVR,stage1,2021-08-23 00:00:00,2021-08-23 00:00:00,2625.0,2634.15,11,100.65,,session_close
MARICO,stage1,2021-08-23 00:00:00,2021-08-23 00:00:00,540.0,528.4,55,-638.0,,session_close
NESTLEIND,stage1,2021-08-23 00:00:00,2021-08-23 00:00:00,985.0,1001.0,30,480.0,,session_close
PFOCUS,stage1,2021-08-23 00:00:00,2021-08-23 00:00:00,60.8,60.8,493,0.0,,session_close
BLS,stage1,2021-08-24 00:00:00,2021-08-24 00:00:00,42.0,47.35,714,3819.9,,session_close
LINDEINDIA,stage1,2021-08-24 00:00:00,2021-08-24 00:00:00,2060.0,2285.7,14,3159.8,,session_close
NESTLEIND,stage1,2021-08-24 00:00:00,2021-08-24 00:00:00,1005.0,989.0,29,-464.0,,session_close
PFOCUS,stage1,2021-08-24 00:00:00,2021-08-24 00:00:00,64.85,66.85,462,924.0,,session_close
NIACL,stage1,2021-08-24 00:00:00,2021-08-24 00:00:00,154.9,152.8,193,-405.3,,session_close
BLS,stage1,2021-08-25 00:00:00,2021-08-25 00:00:00,47.5,49.85,631,1482.85,,session_close
BAJAJFINSV,stage1,2021-08-25 00:00:00,2021-08-25 00:00:00,1654.5,1590.45,18,-1152.9,,session_close
BIOCON,stage1,2021-08-25 00:00:00,2021-08-25 00:00:00,350.0,347.15,85,-242.25,,session_close
NAUKRI,stage1,2021-08-25 00:00:00,2021-08-25 00:00:00,1165.0,1159.0,25,-150.0,,session_close
JSL,stage1,2021-08-25 00:00:00,2021-08-25 00:00:00,149.2,149.65,201,90.45,,session_close
LINDEINDIA,stage1,2021-08-25 00:00:00,2021-08-25 00:00:00,2317.9,2564.5,12,2959.2,,session_close
NBCC,stage1,2021-08-25 00:00:00,2021-08-25 00:00:00,30.0,30.07,1000,70.0,,session_close
PFOCUS,stage1,2021-08-25 00:00:00,2021-08-25 00:00:00,67.5,68.95,444,643.8,,session_close
ADANIPORTS,stage1,2021-08-26 00:00:00,2021-08-26 00:00:00,725.0,721.7,41,-135.3,,session_close
EIDPARRY,stage1,2021-08-26 00:00:00,2021-08-26 00:00:00,420.7,414.55,71,-436.65,,session_close
GESHIP,stage1,2021-08-26 00:00:00,2021-08-26 00:00:00,342.7,346.95,87,369.75,,session_close
HDFCLIFE,stage1,2021-08-26 00:00:00,2021-08-26 00:00:00,693.4,698.85,43,234.35,,session_close
HAL,stage1,2021-08-26 00:00:00,2021-08-26 00:00:00,628.5,644.8,47,766.1,,session_close
IRCON,stage1,2021-08-26 00:00:00,2021-08-26 00:00:00,43.85,42.95,684,-615.6,,session_close
MMTC,stage1,2021-08-26 00:00:00,2021-08-26 00:00:00,44.5,43.7,674,-539.2,,session_close
OIL,stage1,2021-08-26 00:00:00,2021-08-26 00:00:00,117.75,119.75,254,508.0,,session_close
SBICARD,stage1,2021-08-26 00:00:00,2021-08-26 00:00:00,1067.0,1088.05,28,589.4,,session_close
NIACL,stage1,2021-08-26 00:00:00,2021-08-26 00:00:00,162.1,169.3,185,1332.0,,session_close
ADANIENSOL,stage1,2021-08-27 00:00:00,2021-08-27 00:00:00,1433.7,1433.7,20,0.0,,session_close
ATGL,stage1,2021-08-27 00:00:00,2021-08-27 00:00:00,1369.0,1320.7,21,-1014.3,,session_close
CREDITACC,stage1,2021-08-27 00:00:00,2021-08-27 00:00:00,658.0,663.15,45,231.75,,session_close
DIXON,stage1,2021-08-27 00:00:00,2021-08-27 00:00:00,4065.0,4046.25,7,-131.25,,session_close
POWERINDIA,stage1,2021-08-27 00:00:00,2021-08-27 00:00:00,2199.95,2224.8,13,323.05,,session_close
IEX,stage1,2021-08-27 00:00:00,2021-08-27 00:00:00,147.35,144.6,203,-558.25,,session_close
KAJARIACER,stage1,2021-08-27 00:00:00,2021-08-27 00:00:00,1162.95,1185.05,25,552.5,,session_close
M&MFIN,stage1,2021-08-27 00:00:00,2021-08-27 00:00:00,138.2,138.6,217,86.8,,session_close
PFOCUS,stage1,2021-08-27 00:00:00,2021-08-27 00:00:00,72.0,68.2,416,-1580.8,,session_close
NIACL,stage1,2021-08-27 00:00:00,2021-08-27 00:00:00,170.0,169.2,176,-140.8,,session_close
ZENTEC,stage1,2021-08-27 00:00:00,2021-08-27 00:00:00,101.0,100.45,297,-163.35,,session_close
ABB,stage1,2021-08-30 00:00:00,2021-08-30 00:00:00,1875.0,1921.7,16,747.2,,session_close
ADANIENSOL,stage1,2021-08-30 00:00:00,2021-08-30 00:00:00,1460.2,1505.35,20,903.0,,session_close
ADANIPOWER,stage1,2021-08-30 00:00:00,2021-08-30 00:00:00,18.25,18.75,1643,821.5,,session_close
FORTIS,stage1,2021-08-30 00:00:00,2021-08-30 00:00:00,297.0,285.7,101,-1141.3,,session_close
GMDCLTD,stage1,2021-08-30 00:00:00,2021-08-30 00:00:00,71.25,69.8,421,-610.45,,session_close
HAL,stage1,2021-08-30 00:00:00,2021-08-30 00:00:00,695.5,700.0,43,193.5,,session_close
POWERINDIA,stage1,2021-08-30 00:00:00,2021-08-30 00:00:00,2245.0,2186.85,13,-755.95,,session_close
ICICIGI,stage1,2021-08-30 00:00:00,2021-08-30 00:00:00,1569.0,1585.15,19,306.85,,session_close
NATIONALUM,stage1,2021-08-30 00:00:00,2021-08-30 00:00:00,83.66,86.11,358,877.1,,session_close
NAVINFLUOR,stage1,2021-08-30 00:00:00,2021-08-30 00:00:00,3880.0,3924.7,7,312.9,,session_close
TIMKEN,stage1,2021-08-30 00:00:00,2021-08-30 00:00:00,1700.0,1718.65,17,317.05,,session_close
VOLTAS,stage1,2021-08-30 00:00:00,2021-08-30 00:00:00,981.2,986.35,30,154.5,,session_close
ABB,stage1,2021-08-31 00:00:00,2021-08-31 00:00:00,1925.0,1895.75,15,-438.75,,session_close
ADANIENSOL,stage1,2021-08-31 00:00:00,2021-08-31 00:00:00,1521.0,1580.6,19,1132.4,,session_close
