symbol,stage,product,entry_time,exit_time,entry_price,exit_price,shares,gross_pnl,net_pnl,r_multiple,exit_reason
POLYCAB,stage1,MIS,2025-12-22 00:00:00,2025-12-22 00:00:00,7450.0,7603.0,4,612.0,580.01,,session_close
SHRIRAMFIN,stage1,MIS,2025-12-22 00:00:00,2025-12-22 00:00:00,919.0,934.85,32,507.2,475.69,,session_close
TATAELXSI,stage1,MIS,2025-12-22 00:00:00,2025-12-22 00:00:00,5410.5,5458.5,5,240.0,211.16,,session_close
COCHINSHIP,stage1,MIS,2025-12-23 00:00:00,2025-12-23 00:00:00,1677.9,1646.8,17,-528.7,-558.61,,session_close
INFY,stage1,MIS,2025-12-23 00:00:00,2025-12-23 00:00:00,1643.4,1633.0,18,-187.2,-218.45,,session_close
IRFC,stage1,MIS,2025-12-23 00:00:00,2025-12-23 00:00:00,117.8,121.4,254,914.4,882.08,,session_close
KEI,stage1,MIS,2025-12-23 00:00:00,2025-12-23 00:00:00,4426.7,4409.5,6,-103.2,-131.3,,session_close
MAZDOCK,stage1,MIS,2025-12-23 00:00:00,2025-12-23 00:00:00,2550.0,2513.2,11,-404.8,-434.29,,session_close
RVNL,stage1,MIS,2025-12-23 00:00:00,2025-12-23 00:00:00,334.2,341.85,89,680.85,648.87,,session_close
SOLARINDS,stage1,MIS,2025-12-23 00:00:00,2025-12-23 00:00:00,12690.0,12545.0,2,-290.0,-316.73,,session_close
VBL,stage1,MIS,2025-12-23 00:00:00,2025-12-23 00:00:00,488.6,481.75,61,-417.85,-449.19,,session_close
COALINDIA,stage1,MIS,2025-12-24 00:00:00,2025-12-24 00:00:00,403.8,402.35,74,-107.3,-138.92,,session_close
NMDC,stage1,MIS,2025-12-24 00:00:00,2025-12-24 00:00:00,79.97,79.03,375,-352.5,-384.08,,session_close
BDL,stage1,MIS,2025-12-26 00:00:00,2025-12-26 00:00:00,1490.0,1477.9,20,-242.0,-273.45,,session_close
IRCTC,stage1,MIS,2025-12-29 00:00:00,2025-12-29 00:00:00,709.0,699.2,42,-411.6,-442.91,,session_close
IRFC,stage1,MIS,2025-12-29 00:00:00,2025-12-29 00:00:00,135.0,126.35,222,-1920.3,-1950.85,,session_close
RVNL,stage1,MIS,2025-12-29 00:00:00,2025-12-29 00:00:00,394.95,367.6,75,-2051.25,-2081.35,,session_close
HUDCO,stage1,MIS,2025-12-30 00:00:00,2025-12-30 00:00:00,227.51,223.99,131,-461.12,-492.43,,session_close
ASHOKLEY,stage1,MIS,2025-12-31 00:00:00,2025-12-31 00:00:00,178.48,179.19,168,119.28,87.41,,session_close
CANBK,stage1,MIS,2025-12-31 00:00:00,2025-12-31 00:00:00,149.11,149.96,201,170.85,138.96,,session_close
HEROMOTOCO,stage1,MIS,2025-12-31 00:00:00,2025-12-31 00:00:00,5709.5,5771.0,5,307.5,277.03,,session_close
HINDALCO,stage1,MIS,2025-12-31 00:00:00,2025-12-31 00:00:00,886.4,886.7,33,9.9,-21.13,,session_close
INDIANB,stage1,MIS,2025-12-31 00:00:00,2025-12-31 00:00:00,795.95,819.8,37,882.45,850.65,,session_close
M&MFIN,stage1,MIS,2025-12-31 00:00:00,2025-12-31 00:00:00,398.5,394.15,75,-326.25,-357.74,,session_close
NATIONALUM,stage1,MIS,2025-12-31 00:00:00,2025-12-31 00:00:00,318.05,314.3,94,-352.5,-383.98,,session_close
NHPC,stage1,MIS,2025-12-31 00:00:00,2025-12-31 00:00:00,78.48,79.22,382,282.68,250.71,,session_close
